benchmark,target_id
defects4j,Closure_71_workspace_objdump_d4j_full_fresh_closure_71_src_com_google_javascript_jscomp_CheckAccessControls_java_void_checkPropertyVisibility_NodeTraversal_t_Node_getprop_Node_parent
defects4j,Closure_72_workspace_objdump_d4j_full_fresh_closure_72_src_com_google_javascript_jscomp_FunctionToBlockMutator_java_Node_mutate_String_fnName_Node_fnNode_Node_callNode_String_resultName_boolean_needsDefaultResult_boolean_isCallInLoop
defects4j,Closure_74_workspace_objdump_d4j_full_fresh_closure_74_src_com_google_javascript_jscomp_PeepholeFoldConstants_java_Node_tryFoldBinaryOperator_Node_subtree
defects4j,Closure_74_workspace_objdump_d4j_full_fresh_closure_74_src_com_google_javascript_jscomp_PeepholeFoldConstants_java_Node_tryFoldComparison_Node_n_Node_left_Node_right
defects4j,Closure_75_workspace_objdump_d4j_full_fresh_closure_75_src_com_google_javascript_jscomp_NodeUtil_java_Double_getNumberValue_Node_n
defects4j,Closure_76_workspace_objdump_d4j_full_fresh_closure_76_src_com_google_javascript_jscomp_DeadAssignmentsElimination_java_boolean_isVariableStillLiveWithinExpression_Node_n_Node_exprRoot_String_variable
defects4j,Closure_78_workspace_objdump_d4j_full_fresh_closure_78_src_com_google_javascript_jscomp_PeepholeFoldConstants_java_Node_tryFoldArithmeticOp_Node_n_Node_left_Node_right
defects4j,Closure_79_workspace_objdump_d4j_full_fresh_closure_79_src_com_google_javascript_jscomp_VarCheck_java_void_process_Node_externs_Node_root
defects4j,Closure_81_workspace_objdump_d4j_full_fresh_closure_81_src_com_google_javascript_jscomp_parsing_IRFactory_java_Node_processFunctionNode_FunctionNode_functionNode
defects4j,Closure_82_workspace_objdump_d4j_full_fresh_closure_82_src_com_google_javascript_rhino_jstype_JSType_java_boolean_isEmptyType
defects4j,Closure_82_workspace_objdump_d4j_full_fresh_closure_82_src_com_google_javascript_rhino_jstype_JSType_java_TernaryValue_testForEqualityHelper_JSType_aType_JSType_bType
defects4j,Closure_83_workspace_objdump_d4j_full_fresh_closure_83_src_com_google_javascript_jscomp_CommandLineRunner_java_int_parseArguments_Parameters_params
defects4j,Closure_84_workspace_objdump_d4j_full_fresh_closure_84_src_com_google_javascript_jscomp_parsing_IRFactory_java_Node_processAssignment_Assignment_assignmentNode
defects4j,Closure_84_workspace_objdump_d4j_full_fresh_closure_84_src_com_google_javascript_jscomp_parsing_IRFactory_java_Node_processUnaryExpression_UnaryExpression_exprNode
defects4j,Closure_85_workspace_objdump_d4j_full_fresh_closure_85_src_com_google_javascript_jscomp_UnreachableCodeElimination_java_void_visit_NodeTraversal_t_Node_n_Node_parent
defects4j,Closure_86_workspace_objdump_d4j_full_fresh_closure_86_src_com_google_javascript_jscomp_NodeUtil_java_boolean_checkForStateChangeHelper_Node_n_boolean_checkForNewObjects_AbstractCompiler_compiler
defects4j,Closure_87_workspace_objdump_d4j_full_fresh_closure_87_src_com_google_javascript_jscomp_PeepholeSubstituteAlternateSyntax_java_Node_tryMinimizeIf_Node_n
defects4j,Closure_88_workspace_objdump_d4j_full_fresh_closure_88_src_com_google_javascript_jscomp_DeadAssignmentsElimination_java_boolean_isVariableStillLiveWithinExpression_Node_n_Node_exprRoot_String_variable
defects4j,Closure_88_workspace_objdump_d4j_full_fresh_closure_88_src_com_google_javascript_jscomp_DeadAssignmentsElimination_java_VariableLiveness_isVariableReadBeforeKill_Node_n_String_variable
defects4j,Closure_90_workspace_objdump_d4j_full_fresh_closure_90_src_com_google_javascript_jscomp_FunctionTypeBuilder_java_boolean_apply_JSType_type
defects4j,Closure_91_workspace_objdump_d4j_full_fresh_closure_91_src_com_google_javascript_jscomp_CheckGlobalThis_java_boolean_shouldTraverse_NodeTraversal_t_Node_n_Node_parent
defects4j,Closure_92_workspace_objdump_d4j_full_fresh_closure_92_src_com_google_javascript_jscomp_ProcessClosurePrimitives_java_void_process_Node_externs_Node_root
defects4j,Closure_92_workspace_objdump_d4j_full_fresh_closure_92_src_com_google_javascript_jscomp_ProcessClosurePrimitives_java_void_replace
defects4j,Closure_95_workspace_objdump_d4j_full_fresh_closure_95_src_com_google_javascript_jscomp_TypedScopeCreator_java_void_defineDeclaredFunction_Node_n_Node_parent
defects4j,Closure_96_workspace_objdump_d4j_full_fresh_closure_96_src_com_google_javascript_jscomp_TypeCheck_java_void_visitNew_NodeTraversal_t_Node_n
defects4j,Closure_97_workspace_objdump_d4j_full_fresh_closure_97_src_com_google_javascript_jscomp_PeepholeFoldConstants_java_Node_tryFoldBinaryOperator_Node_subtree
defects4j,Closure_97_workspace_objdump_d4j_full_fresh_closure_97_src_com_google_javascript_jscomp_PeepholeFoldConstants_java_Node_tryFoldShift_Node_n_Node_left_Node_right
defects4j,Closure_99_workspace_objdump_d4j_full_fresh_closure_99_src_com_google_javascript_jscomp_CheckGlobalThis_java_boolean_shouldTraverse_NodeTraversal_t_Node_n_Node_parent
defects4j,Codec_14_workspace_objdump_d4j_full_codec_14_src_main_java_org_apache_commons_codec_language_bm_PhoneticEngine_java_String_encode_String_input_Languages_LanguageSet_languageSet
defects4j,Codec_15_workspace_objdump_d4j_full_codec_15_src_main_java_org_apache_commons_codec_language_Soundex_java_char_getMappingCode_String_str_int_index
defects4j,Codec_15_workspace_objdump_d4j_full_codec_15_src_main_java_org_apache_commons_codec_language_Soundex_java_String_soundex_String_str
defects4j,Codec_2_workspace_objdump_d4j_full_codec_2_src_java_org_apache_commons_codec_binary_Base64_java_void_encode_byte_in_int_inPos_int_inAvail
defects4j,Codec_4_workspace_objdump_d4j_full_codec_4_src_java_org_apache_commons_codec_binary_Base64_java_byte_encodeBase64_byte_binaryData_boolean_isChunked_boolean_urlSafe_int_maxResultSize
defects4j,Codec_6_workspace_objdump_d4j_full_codec_6_src_java_org_apache_commons_codec_binary_Base64InputStream_java_int_read
defects4j,Codec_6_workspace_objdump_d4j_full_codec_6_src_java_org_apache_commons_codec_binary_Base64InputStream_java_int_read_byte_b_int_offset_int_len
defects4j,Collections_26_workspace_objdump_d4j_full_collections_26_src_main_java_org_apache_commons_collections4_keyvalue_MultiKey_java_Object_readResolve
defects4j,Compress_10_workspace_objdump_d4j_full_compress_10_src_main_java_org_apache_commons_compress_archivers_zip_ZipFile_java_ZipFile_File_f_String_encoding_boolean_useUnicodeExtraFields
defects4j,Compress_11_workspace_objdump_d4j_full_compress_11_src_main_java_org_apache_commons_compress_archivers_ArchiveStreamFactory_java_ArchiveInputStream_createArchiveInputStream_InputStream_in
defects4j,Compress_13_workspace_objdump_d4j_full_compress_13_src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveEntry_java_void_setName_String_name
defects4j,Compress_15_workspace_objdump_d4j_full_compress_15_src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveEntry_java_boolean_equals_Object_obj
defects4j,Compress_16_workspace_objdump_d4j_full_compress_16_src_main_java_org_apache_commons_compress_archivers_ArchiveStreamFactory_java_ArchiveInputStream_createArchiveInputStream_InputStream_in
defects4j,Compress_17_workspace_objdump_d4j_full_compress_17_src_main_java_org_apache_commons_compress_archivers_tar_TarUtils_java_long_parseOctal_byte_buffer_int_offset_int_length
defects4j,Compress_17_workspace_objdump_d4j_full_compress_17_src_main_java_org_apache_commons_compress_archivers_tar_TarUtils_java_long_parseOctalOrBinary_byte_buffer_int_offset_int_length
defects4j,Compress_25_workspace_objdump_d4j_full_compress_25_src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveInputStream_java_ZipArchiveInputStream_InputStream_inputStream_String_encoding_boolean_useUnicodeExtraFields_boolean_allowStoredEntriesWithDataDescriptor
defects4j,Compress_26_workspace_objdump_d4j_full_compress_26_src_main_java_org_apache_commons_compress_utils_IOUtils_java_long_skip_InputStream_input_long_numToSkip
defects4j,Compress_28_workspace_objdump_d4j_full_compress_28_src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveInputStream_java_int_read_byte_buf_int_offset_int_numToRead
defects4j,Compress_3_workspace_objdump_d4j_full_compress_3_src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveOutputStream_java_void_finish
defects4j,Compress_30_workspace_objdump_d4j_full_compress_30_src_main_java_org_apache_commons_compress_compressors_bzip2_BZip2CompressorInputStream_java_int_read_byte_dest_int_offs_int_len
defects4j,Compress_34_workspace_objdump_d4j_full_compress_34_src_main_java_org_apache_commons_compress_archivers_zip_X7875_NewUnix_java_ZipShort_getCentralDirectoryLength
defects4j,Compress_39_workspace_objdump_d4j_full_compress_39_src_main_java_org_apache_commons_compress_utils_ArchiveUtils_java_String_sanitize_String_s
defects4j,Compress_40_workspace_objdump_d4j_full_compress_40_src_main_java_org_apache_commons_compress_utils_BitInputStream_java_long_readBits_int_count
defects4j,Compress_41_workspace_objdump_d4j_full_compress_41_src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveInputStream_java_ZipArchiveEntry_getNextZipEntry
defects4j,Compress_41_workspace_objdump_d4j_full_compress_41_src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveInputStream_java_ArchiveEntry_getNextEntry
defects4j,Compress_42_workspace_objdump_d4j_full_compress_42_src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveEntry_java_boolean_isUnixSymlink
defects4j,Compress_44_workspace_objdump_d4j_full_compress_44_src_main_java_org_apache_commons_compress_utils_ChecksumCalculatingInputStream_java_ChecksumCalculatingInputStream_Checksum_checksum_InputStream_in
defects4j,Compress_46_workspace_objdump_d4j_full_compress_46_src_main_java_org_apache_commons_compress_archivers_zip_X5455_ExtendedTimestamp_java_ZipLong_dateToZipLong_Date_d
defects4j,Compress_46_workspace_objdump_d4j_full_compress_46_src_main_java_org_apache_commons_compress_archivers_zip_X5455_ExtendedTimestamp_java_ZipLong_unixTimeToZipLong_long_l
defects4j,Compress_47_workspace_objdump_d4j_full_compress_47_src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveInputStream_java_boolean_canReadEntryData_ArchiveEntry_ae
defects4j,Compress_5_workspace_objdump_d4j_full_compress_5_src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveInputStream_java_int_read_byte_buffer_int_start_int_length
defects4j,Compress_6_workspace_objdump_d4j_full_compress_6_src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveEntry_java_boolean_equals_Object_obj
defects4j,Compress_6_workspace_objdump_d4j_full_compress_6_src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveEntry_java_ZipArchiveEntry_String_name
defects4j,Compress_9_workspace_objdump_d4j_full_compress_9_src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveOutputStream_java_void_putArchiveEntry_ArchiveEntry_archiveEntry
defects4j,Compress_9_workspace_objdump_d4j_full_compress_9_src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveOutputStream_java_void_write_byte_wBuf_int_wOffset_int_numToWrite
defects4j,Csv_1_workspace_objdump_d4j_full_csv_1_src_main_java_org_apache_commons_csv_ExtendedBufferedReader_java_int_read
defects4j,Csv_10_workspace_objdump_d4j_full_csv_10_src_main_java_org_apache_commons_csv_CSVPrinter_java_CSVPrinter_Appendable_out_CSVFormat_format
defects4j,Csv_13_workspace_objdump_d4j_full_csv_13_src_main_java_org_apache_commons_csv_CSVPrinter_java_void_print_Object_value
defects4j,Csv_14_workspace_objdump_d4j_full_csv_14_src_main_java_org_apache_commons_csv_CSVFormat_java_void_print_Object_object_CharSequence_value_int_offset_int_len_Appendable_out_boolean_newRecord
defects4j,Csv_14_workspace_objdump_d4j_full_csv_14_src_main_java_org_apache_commons_csv_CSVFormat_java_void_printAndQuote_Object_object_CharSequence_value_int_offset_int_len_Appendable_out_boolean_newRecord
defects4j,Csv_15_workspace_objdump_d4j_full_csv_15_src_main_java_org_apache_commons_csv_CSVFormat_java_void_print_Object_object_CharSequence_value_int_offset_int_len_Appendable_out_boolean_newRecord
defects4j,Csv_15_workspace_objdump_d4j_full_csv_15_src_main_java_org_apache_commons_csv_CSVFormat_java_void_printAndQuote_Object_object_CharSequence_value_int_offset_int_len_Appendable_out_boolean_newRecord
defects4j,Csv_16_workspace_objdump_d4j_full_csv_16_src_main_java_org_apache_commons_csv_CSVParser_java_CSVParser_parse_File_file_Charset_charset_CSVFormat_format
defects4j,Csv_3_workspace_objdump_d4j_full_csv_3_src_main_java_org_apache_commons_csv_Lexer_java_int_readEscape
defects4j,Csv_5_workspace_objdump_d4j_full_csv_5_src_main_java_org_apache_commons_csv_CSVPrinter_java_void_printComment_String_comment
defects4j,Csv_7_workspace_objdump_d4j_full_csv_7_src_main_java_org_apache_commons_csv_CSVParser_java_CSVParser_Reader_reader_CSVFormat_format
defects4j,Gson_14_workspace_objdump_d4j_full_gson_14_gson_src_main_java_com_google_gson_internal_Gson_Types_java_WildcardType_subtypeOf_Type_bound
defects4j,Gson_14_workspace_objdump_d4j_full_gson_14_gson_src_main_java_com_google_gson_internal_Gson_Types_java_WildcardType_supertypeOf_Type_bound
defects4j,Gson_8_workspace_objdump_d4j_full_gson_8_gson_src_main_java_com_google_gson_internal_UnsafeAllocator_java_UnsafeAllocator_create
defects4j,JacksonCore_1_workspace_objdump_d4j_full_jacksoncore_1_src_main_java_com_fasterxml_jackson_core_io_NumberInput_java_BigDecimal_parseBigDecimal_String_numStr
defects4j,JacksonCore_18_workspace_objdump_d4j_full_jacksoncore_18_src_main_java_com_fasterxml_jackson_core_base_GeneratorBase_java_String_asString_BigDecimal_value
defects4j,JacksonCore_18_workspace_objdump_d4j_full_jacksoncore_18_src_main_java_com_fasterxml_jackson_core_json_WriterBasedJsonGenerator_java_void_writeNumber_BigDecimal_value
defects4j,JacksonCore_21_workspace_objdump_d4j_full_jacksoncore_21_src_main_java_com_fasterxml_jackson_core_filter_FilteringParserDelegate_java_JsonToken_nextToken
defects4j,JacksonCore_22_workspace_objdump_d4j_full_jacksoncore_22_src_main_java_com_fasterxml_jackson_core_filter_FilteringParserDelegate_java_JsonToken_nextToken
defects4j,JacksonCore_23_workspace_objdump_d4j_full_jacksoncore_23_src_main_java_com_fasterxml_jackson_core_util_DefaultPrettyPrinter_java_DefaultPrettyPrinter_createInstance
defects4j,JacksonCore_26_workspace_objdump_d4j_full_jacksoncore_26_src_main_java_com_fasterxml_jackson_core_json_async_NonBlockingJsonParser_java_void_feedInput_byte_buf_int_start_int_end
defects4j,JacksonCore_3_workspace_objdump_d4j_full_jacksoncore_3_src_main_java_com_fasterxml_jackson_core_json_UTF8StreamJsonParser_java_UTF8StreamJsonParser_IOContext_ctxt_int_features_InputStream_in_ObjectCodec_codec_BytesToNameCanonicalizer_sym_byte_inputBuffer_int_start_int_end_boolean_bufferRecyclable
defects4j,JacksonCore_4_workspace_objdump_d4j_full_jacksoncore_4_src_main_java_com_fasterxml_jackson_core_util_TextBuffer_java_char_expandCurrentSegment
defects4j,JacksonCore_7_workspace_objdump_d4j_full_jacksoncore_7_src_main_java_com_fasterxml_jackson_core_json_JsonWriteContext_java_int_writeValue
defects4j,JacksonDatabind_100_workspace_objdump_d4j_full_jacksondatabind_100_src_main_java_com_fasterxml_jackson_databind_node_TreeTraversingParser_java_byte_getBinaryValue_Base64Variant_b64variant
defects4j,JacksonDatabind_101_workspace_objdump_d4j_full_jacksondatabind_101_src_main_java_com_fasterxml_jackson_databind_deser_BeanDeserializer_java_Object_deserializeWithUnwrapped_JsonParser_p_DeserializationContext_ctxt
defects4j,JacksonDatabind_101_workspace_objdump_d4j_full_jacksondatabind_101_src_main_java_com_fasterxml_jackson_databind_deser_BeanDeserializer_java_Object_deserializeUsingPropertyBasedWithUnwrapped_JsonParser_p_DeserializationContext_ctxt
defects4j,JacksonDatabind_106_workspace_objdump_d4j_full_jacksondatabind_106_src_main_java_com_fasterxml_jackson_databind_node_TreeTraversingParser_java_int_getIntValue
defects4j,JacksonDatabind_106_workspace_objdump_d4j_full_jacksondatabind_106_src_main_java_com_fasterxml_jackson_databind_node_TreeTraversingParser_java_long_getLongValue
defects4j,JacksonDatabind_108_workspace_objdump_d4j_full_jacksondatabind_108_src_main_java_com_fasterxml_jackson_databind_ObjectReader_java_T_readTree_JsonParser_p
defects4j,JacksonDatabind_11_workspace_objdump_d4j_full_jacksondatabind_11_src_main_java_com_fasterxml_jackson_databind_type_TypeFactory_java_JavaType_constructType_Type_type_TypeBindings_context
defects4j,JacksonDatabind_12_workspace_objdump_d4j_full_jacksondatabind_12_src_main_java_com_fasterxml_jackson_databind_deser_std_MapDeserializer_java_boolean_isCachable
defects4j,JacksonDatabind_2_workspace_objdump_d4j_full_jacksondatabind_2_src_main_java_com_fasterxml_jackson_databind_util_TokenBuffer_java_void_writeObject_Object_value
defects4j,JacksonDatabind_2_workspace_objdump_d4j_full_jacksondatabind_2_src_main_java_com_fasterxml_jackson_databind_util_TokenBuffer_java_void_copyCurrentEvent_JsonParser_jp
defects4j,JacksonDatabind_24_workspace_objdump_d4j_full_jacksondatabind_24_src_main_java_com_fasterxml_jackson_databind_cfg_BaseSettings_java_BaseSettings_withDateFormat_DateFormat_df
defects4j,JacksonDatabind_42_workspace_objdump_d4j_full_jacksondatabind_42_src_main_java_com_fasterxml_jackson_databind_deser_std_FromStringDeserializer_java_T_deserialize_JsonParser_jp_DeserializationContext_ctxt
defects4j,JacksonDatabind_42_workspace_objdump_d4j_full_jacksondatabind_42_src_main_java_com_fasterxml_jackson_databind_deser_std_FromStringDeserializer_java_Object_deserializeFromEmptyString
defects4j,JacksonDatabind_56_workspace_objdump_d4j_full_jacksondatabind_56_src_main_java_com_fasterxml_jackson_databind_deser_std_FromStringDeserializer_java_T_deserialize_JsonParser_p_DeserializationContext_ctxt
defects4j,JacksonDatabind_56_workspace_objdump_d4j_full_jacksondatabind_56_src_main_java_com_fasterxml_jackson_databind_deser_std_FromStringDeserializer_java_Object_deserialize_String_value_DeserializationContext_ctxt
defects4j,JacksonDatabind_60_workspace_objdump_d4j_full_jacksondatabind_60_src_main_java_com_fasterxml_jackson_databind_ser_std_JsonValueSerializer_java_void_serializeWithType_Object_bean_JsonGenerator_gen_SerializerProvider_provider_TypeSerializer_typeSer0
defects4j,JacksonDatabind_7_workspace_objdump_d4j_full_jacksondatabind_7_src_main_java_com_fasterxml_jackson_databind_util_TokenBuffer_java_TokenBuffer_deserialize_JsonParser_jp_DeserializationContext_ctxt
defects4j,JacksonDatabind_76_workspace_objdump_d4j_full_jacksondatabind_76_src_main_java_com_fasterxml_jackson_databind_deser_BuilderBasedDeserializer_java_Object_deserializeWithUnwrapped_JsonParser_p_DeserializationContext_ctxt
defects4j,JacksonDatabind_76_workspace_objdump_d4j_full_jacksondatabind_76_src_main_java_com_fasterxml_jackson_databind_deser_BuilderBasedDeserializer_java_Object_deserializeUsingPropertyBasedWithUnwrapped_JsonParser_p_DeserializationContext_ctxt
defects4j,JacksonDatabind_87_workspace_objdump_d4j_full_jacksondatabind_87_src_main_java_com_fasterxml_jackson_databind_util_StdDateFormat_java_Date_parse_String_dateStr
defects4j,JacksonDatabind_87_workspace_objdump_d4j_full_jacksondatabind_87_src_main_java_com_fasterxml_jackson_databind_util_StdDateFormat_java_Date_parseAsISO8601_String_dateStr_ParsePosition_pos_boolean_throwErrors
defects4j,JacksonDatabind_88_workspace_objdump_d4j_full_jacksondatabind_88_src_main_java_com_fasterxml_jackson_databind_jsontype_impl_ClassNameIdResolver_java_JavaType_typeFromId_DatabindContext_context_String_id
defects4j,JacksonDatabind_88_workspace_objdump_d4j_full_jacksondatabind_88_src_main_java_com_fasterxml_jackson_databind_jsontype_impl_ClassNameIdResolver_java_JavaType_typeFromId_String_id_DatabindContext_ctxt
defects4j,JacksonDatabind_91_workspace_objdump_d4j_full_jacksondatabind_91_src_main_java_com_fasterxml_jackson_databind_deser_DeserializerCache_java_boolean_hasCustomHandlers_JavaType_t
defects4j,JacksonDatabind_94_workspace_objdump_d4j_full_jacksondatabind_94_src_main_java_com_fasterxml_jackson_databind_jsontype_impl_SubTypeValidator_java_void_validateSubType_DeserializationContext_ctxt_JavaType_type
defects4j,JacksonXml_1_workspace_objdump_d4j_full_jacksonxml_1_src_main_java_com_fasterxml_jackson_dataformat_xml_deser_FromXmlParser_java_JsonToken_nextToken
defects4j,JacksonXml_5_workspace_objdump_d4j_full_jacksonxml_5_src_main_java_com_fasterxml_jackson_dataformat_xml_ser_XmlSerializerProvider_java_DefaultSerializerProvider_copy
defects4j,Jsoup_10_workspace_objdump_d4j_full_jsoup_10_src_main_java_org_jsoup_nodes_Node_java_String_attr_String_attributeKey
defects4j,Jsoup_10_workspace_objdump_d4j_full_jsoup_10_src_main_java_org_jsoup_nodes_Node_java_String_absUrl_String_attributeKey
defects4j,Jsoup_13_workspace_objdump_d4j_full_jsoup_13_src_main_java_org_jsoup_nodes_Node_java_boolean_hasAttr_String_attributeKey
defects4j,Jsoup_13_workspace_objdump_d4j_full_jsoup_13_src_main_java_org_jsoup_nodes_Node_java_String_absUrl_String_attributeKey
defects4j,Jsoup_14_workspace_objdump_d4j_full_jsoup_14_src_main_java_org_jsoup_parser_TokeniserState_java_void_read_Tokeniser_t_CharacterReader_r
defects4j,Jsoup_15_workspace_objdump_d4j_full_jsoup_15_src_main_java_org_jsoup_parser_TreeBuilderState_java_boolean_process_Token_t_TreeBuilder_tb
defects4j,Jsoup_15_workspace_objdump_d4j_full_jsoup_15_src_main_java_org_jsoup_parser_TreeBuilderState_java_boolean_anythingElse_Token_t_TreeBuilder_tb
defects4j,Jsoup_16_workspace_objdump_d4j_full_jsoup_16_src_main_java_org_jsoup_nodes_DocumentType_java_void_outerHtmlHead_StringBuilder_accum_int_depth_Document_OutputSettings_out
defects4j,Jsoup_16_workspace_objdump_d4j_full_jsoup_16_src_main_java_org_jsoup_nodes_DocumentType_java_DocumentType_String_name_String_publicId_String_systemId_String_baseUri
defects4j,Jsoup_18_workspace_objdump_d4j_full_jsoup_18_src_main_java_org_jsoup_parser_CharacterReader_java_String_consumeTo_char_c
defects4j,Jsoup_19_workspace_objdump_d4j_full_jsoup_19_src_main_java_org_jsoup_safety_Whitelist_java_boolean_isSafeAttribute_String_tagName_Element_el_Attribute_attr
defects4j,Jsoup_2_workspace_objdump_d4j_full_jsoup_2_src_main_java_org_jsoup_parser_Parser_java_Document_parse
defects4j,Jsoup_2_workspace_objdump_d4j_full_jsoup_2_src_main_java_org_jsoup_parser_Parser_java_void_parseStartTag
defects4j,Jsoup_20_workspace_objdump_d4j_full_jsoup_20_src_main_java_org_jsoup_helper_DataUtil_java_Document_load_File_in_String_charsetName_String_baseUri
defects4j,Jsoup_21_workspace_objdump_d4j_full_jsoup_21_src_main_java_org_jsoup_select_QueryParser_java_Evaluator_parse_String_query
defects4j,Jsoup_23_workspace_objdump_d4j_full_jsoup_23_src_main_java_org_jsoup_parser_Tokeniser_java_Character_consumeCharacterReference_Character_additionalAllowedCharacter_boolean_inAttribute
defects4j,Jsoup_24_workspace_objdump_d4j_full_jsoup_24_src_main_java_org_jsoup_parser_TokeniserState_java_void_read_Tokeniser_t_CharacterReader_r
defects4j,Jsoup_27_workspace_objdump_d4j_full_jsoup_27_src_main_java_org_jsoup_helper_DataUtil_java_Document_parseByteData_ByteBuffer_byteData_String_charsetName_String_baseUri_Parser_parser
defects4j,Jsoup_27_workspace_objdump_d4j_full_jsoup_27_src_main_java_org_jsoup_helper_DataUtil_java_String_getCharsetFromContentType_String_contentType
defects4j,Jsoup_28_workspace_objdump_d4j_full_jsoup_28_src_main_java_org_jsoup_nodes_Entities_java_String_unescape_String_string
defects4j,Jsoup_29_workspace_objdump_d4j_full_jsoup_29_src_main_java_org_jsoup_nodes_Document_java_String_title
defects4j,Jsoup_29_workspace_objdump_d4j_full_jsoup_29_src_main_java_org_jsoup_nodes_Document_java_void_title_String_title
defects4j,Jsoup_31_workspace_objdump_d4j_full_jsoup_31_src_main_java_org_jsoup_parser_TokeniserState_java_void_read_Tokeniser_t_CharacterReader_r
defects4j,Jsoup_32_workspace_objdump_d4j_full_jsoup_32_src_main_java_org_jsoup_nodes_Element_java_Element_clone
defects4j,Jsoup_33_workspace_objdump_d4j_full_jsoup_33_src_main_java_org_jsoup_parser_HtmlTreeBuilder_java_Element_insert_Token_StartTag_startTag
defects4j,Jsoup_35_workspace_objdump_d4j_full_jsoup_35_src_main_java_org_jsoup_parser_HtmlTreeBuilderState_java_boolean_process_Token_t_HtmlTreeBuilder_tb
defects4j,Jsoup_35_workspace_objdump_d4j_full_jsoup_35_src_main_java_org_jsoup_parser_HtmlTreeBuilderState_java_boolean_anythingElse_Token_t_HtmlTreeBuilder_tb
defects4j,Jsoup_35_workspace_objdump_d4j_full_jsoup_35_src_main_java_org_jsoup_parser_HtmlTreeBuilderState_java_boolean_anythingElse_Token_t_TreeBuilder_tb
defects4j,Jsoup_37_workspace_objdump_d4j_full_jsoup_37_src_main_java_org_jsoup_nodes_Element_java_void_outerHtmlHead_StringBuilder_accum_int_depth_Document_OutputSettings_out
defects4j,Jsoup_37_workspace_objdump_d4j_full_jsoup_37_src_main_java_org_jsoup_nodes_Element_java_String_html
defects4j,Jsoup_38_workspace_objdump_d4j_full_jsoup_38_src_main_java_org_jsoup_parser_HtmlTreeBuilderState_java_boolean_process_Token_t_HtmlTreeBuilder_tb
defects4j,Jsoup_38_workspace_objdump_d4j_full_jsoup_38_src_main_java_org_jsoup_parser_HtmlTreeBuilderState_java_boolean_anythingElse_Token_t_HtmlTreeBuilder_tb
defects4j,Jsoup_38_workspace_objdump_d4j_full_jsoup_38_src_main_java_org_jsoup_parser_HtmlTreeBuilderState_java_boolean_anythingElse_Token_t_TreeBuilder_tb
defects4j,Jsoup_4_workspace_objdump_d4j_full_jsoup_4_src_main_java_org_jsoup_nodes_Entities_java_String_unescape_String_string
defects4j,Jsoup_41_workspace_objdump_d4j_full_jsoup_41_src_main_java_org_jsoup_nodes_Element_java_void_accumulateParents_Element_el_Elements_parents
defects4j,Jsoup_41_workspace_objdump_d4j_full_jsoup_41_src_main_java_org_jsoup_nodes_Element_java_String_text
defects4j,Jsoup_41_workspace_objdump_d4j_full_jsoup_41_src_main_java_org_jsoup_nodes_Element_java_boolean_equals_Object_o
defects4j,Jsoup_43_workspace_objdump_d4j_full_jsoup_43_src_main_java_org_jsoup_nodes_Element_java_Element_nextElementSibling
defects4j,Jsoup_43_workspace_objdump_d4j_full_jsoup_43_src_main_java_org_jsoup_nodes_Element_java_Element_previousElementSibling
defects4j,Jsoup_43_workspace_objdump_d4j_full_jsoup_43_src_main_java_org_jsoup_nodes_Element_java_Integer_elementSiblingIndex
defects4j,Jsoup_44_workspace_objdump_d4j_full_jsoup_44_src_main_java_org_jsoup_parser_TreeBuilder_java_boolean_processStartTag_String_name
defects4j,Jsoup_44_workspace_objdump_d4j_full_jsoup_44_src_main_java_org_jsoup_parser_TreeBuilder_java_boolean_processEndTag_String_name
defects4j,Jsoup_46_workspace_objdump_d4j_full_jsoup_46_src_main_java_org_jsoup_nodes_Entities_java_void_escape_StringBuilder_accum_String_string_Document_OutputSettings_out_boolean_inAttribute_boolean_normaliseWhite_boolean_stripLeadingWhite
defects4j,Jsoup_47_workspace_objdump_d4j_full_jsoup_47_src_main_java_org_jsoup_nodes_Entities_java_String_escape_String_string_Document_OutputSettings_out
defects4j,Jsoup_47_workspace_objdump_d4j_full_jsoup_47_src_main_java_org_jsoup_nodes_Entities_java_void_escape_StringBuilder_accum_String_string_Document_OutputSettings_out_boolean_inAttribute_boolean_normaliseWhite_boolean_stripLeadingWhite
defects4j,Jsoup_49_workspace_objdump_d4j_full_jsoup_49_src_main_java_org_jsoup_nodes_Node_java_void_addSiblingHtml_int_index_String_html
defects4j,Jsoup_49_workspace_objdump_d4j_full_jsoup_49_src_main_java_org_jsoup_nodes_Node_java_void_addChildren_int_index_Node_children
